area,year,average_rain_fall_mm_per_year,crops,crop_yields,pesticide_tonnes,avg_temp
Brazil,2013,1761.0,Potatoes,277517,367778.0,21.59
Brazil,2013,1761.0,Potatoes,277517,367778.0,20.07
Brazil,2013,1761.0,Potatoes,277517,367778.0,17.57
Brazil,2013,1761.0,Potatoes,277517,367778.0,17.57
Brazil,2013,1761.0,Potatoes,277517,367778.0,27.71
Brazil,2013,1761.0,Potatoes,277517,367778.0,20.07
Brazil,2013,1761.0,Potatoes,277517,367778.0,27.11
Brazil,2013,1761.0,Potatoes,277517,367778.0,17.84
Brazil,2013,1761.0,Potatoes,277517,367778.0,26.4
Brazil,2013,1761.0,Potatoes,277517,367778.0,25.19
Brazil,2013,1761.0,Potatoes,277517,367778.0,26.14
Brazil,2013,1761.0,"Rice, paddy",50071,367778.0,21.59
Brazil,2013,1761.0,"Rice, paddy",50071,367778.0,20.07
Brazil,2013,1761.0,"Rice, paddy",50071,367778.0,17.57
Brazil,2013,1761.0,"Rice, paddy",50071,367778.0,17.57
Brazil,2013,1761.0,"Rice, paddy",50071,367778.0,27.71
Brazil,2013,1761.0,"Rice, paddy",50071,367778.0,20.07
Brazil,2013,1761.0,"Rice, paddy",50071,367778.0,27.11
Brazil,2013,1761.0,"Rice, paddy",50071,367778.0,17.84
Brazil,2013,1761.0,"Rice, paddy",50071,367778.0,26.4
Brazil,2013,1761.0,"Rice, paddy",50071,367778.0,25.19
Brazil,2013,1761.0,"Rice, paddy",50071,367778.0,26.14
Brazil,2013,1761.0,Sorghum,26817,367778.0,21.59
Brazil,2013,1761.0,Sorghum,26817,367778.0,20.07
Brazil,2013,1761.0,Sorghum,26817,367778.0,17.57
Brazil,2013,1761.0,Sorghum,26817,367778.0,17.57
Brazil,2013,1761.0,Sorghum,26817,367778.0,27.71
Brazil,2013,1761.0,Sorghum,26817,367778.0,20.07
Brazil,2013,1761.0,Sorghum,26817,367778.0,27.11
Brazil,2013,1761.0,Sorghum,26817,367778.0,17.84
Brazil,2013,1761.0,Sorghum,26817,367778.0,26.4
Brazil,2013,1761.0,Sorghum,26817,367778.0,25.19
Brazil,2013,1761.0,Sorghum,26817,367778.0,26.14
Brazil,2013,1761.0,Soybeans,29285,367778.0,21.59
Brazil,2013,1761.0,Soybeans,29285,367778.0,20.07
Brazil,2013,1761.0,Soybeans,29285,367778.0,17.57
Brazil,2013,1761.0,Soybeans,29285,367778.0,17.57
Brazil,2013,1761.0,Soybeans,29285,367778.0,27.71
Brazil,2013,1761.0,Soybeans,29285,367778.0,20.07
Brazil,2013,1761.0,Soybeans,29285,367778.0,27.11
Brazil,2013,1761.0,Soybeans,29285,367778.0,17.84
Brazil,2013,1761.0,Soybeans,29285,367778.0,26.4
Brazil,2013,1761.0,Soybeans,29285,367778.0,25.19
Brazil,2013,1761.0,Soybeans,29285,367778.0,26.14
Brazil,2013,1761.0,Sweet potatoes,130913,367778.0,21.59
Brazil,2013,1761.0,Sweet potatoes,130913,367778.0,20.07
Brazil,2013,1761.0,Sweet potatoes,130913,367778.0,17.57
Brazil,2013,1761.0,Sweet potatoes,130913,367778.0,17.57
Brazil,2013,1761.0,Sweet potatoes,130913,367778.0,27.71
Brazil,2013,1761.0,Sweet potatoes,130913,367778.0,20.07
Brazil,2013,1761.0,Sweet potatoes,130913,367778.0,27.11
Brazil,2013,1761.0,Sweet potatoes,130913,367778.0,17.84
Brazil,2013,1761.0,Sweet potatoes,130913,367778.0,26.4
Brazil,2013,1761.0,Sweet potatoes,130913,367778.0,25.19
Brazil,2013,1761.0,Sweet potatoes,130913,367778.0,26.14
Brazil,2013,1761.0,Wheat,27491,367778.0,21.59
Brazil,2013,1761.0,Wheat,27491,367778.0,20.07
Brazil,2013,1761.0,Wheat,27491,367778.0,17.57
Brazil,2013,1761.0,Wheat,27491,367778.0,17.57
Brazil,2013,1761.0,Wheat,27491,367778.0,27.71
Brazil,2013,1761.0,Wheat,27491,367778.0,20.07
Brazil,2013,1761.0,Wheat,27491,367778.0,27.11
Brazil,2013,1761.0,Wheat,27491,367778.0,17.84
Brazil,2013,1761.0,Wheat,27491,367778.0,26.4
Brazil,2013,1761.0,Wheat,27491,367778.0,25.19
Brazil,2013,1761.0,Wheat,27491,367778.0,26.14
Brazil,2013,1761.0,Yams,96078,367778.0,21.59
Brazil,2013,1761.0,Yams,96078,367778.0,20.07
Brazil,2013,1761.0,Yams,96078,367778.0,17.57
Brazil,2013,1761.0,Yams,96078,367778.0,17.57
Brazil,2013,1761.0,Yams,96078,367778.0,27.71
Brazil,2013,1761.0,Yams,96078,367778.0,20.07
Brazil,2013,1761.0,Yams,96078,367778.0,27.11
Brazil,2013,1761.0,Yams,96078,367778.0,17.84
Brazil,2013,1761.0,Yams,96078,367778.0,26.4
Brazil,2013,1761.0,Yams,96078,367778.0,25.19
Brazil,2013,1761.0,Yams,96078,367778.0,26.14
Bulgaria,1990,608.0,Maize,28771,3906.0,9.51
Bulgaria,1990,608.0,Potatoes,104986,3906.0,9.51
Bulgaria,1990,608.0,"Rice, paddy",23785,3906.0,9.51
Bulgaria,1990,608.0,Sorghum,17778,3906.0,9.51
Bulgaria,1990,608.0,Soybeans,8830,3906.0,9.51
Bulgaria,1990,608.0,Wheat,45514,3906.0,9.51
Bulgaria,1991,608.0,Maize,49551,3906.0,8.14
Bulgaria,1991,608.0,Potatoes,117017,3906.0,8.14
Bulgaria,1991,608.0,"Rice, paddy",25397,3906.0,8.14
Bulgaria,1991,608.0,Sorghum,17897,3906.0,8.14
Bulgaria,1991,608.0,Soybeans,18800,3906.0,8.14
Bulgaria,1991,608.0,Wheat,37480,3906.0,8.14
Bulgaria,1992,608.0,Maize,28128,3906.0,9.07
Bulgaria,1992,608.0,Potatoes,118262,3906.0,9.07
Bulgaria,1992,608.0,"Rice, paddy",32042,3906.0,9.07
Bulgaria,1992,608.0,Sorghum,17965,3906.0,9.07
Bulgaria,1992,608.0,Soybeans,8070,3906.0,9.07
Bulgaria,1992,608.0,Wheat,31071,3906.0,9.07
Bulgaria,1993,608.0,Maize,18609,3777.25,9.0
Bulgaria,1993,608.0,Potatoes,90807,3777.25,9.0
Bulgaria,1993,608.0,"Rice, paddy",34761,3777.25,9.0
Bulgaria,1993,608.0,Sorghum,17297,3777.25,9.0
Bulgaria,1993,608.0,Soybeans,6742,3777.25,9.0
Bulgaria,1993,608.0,Wheat,28580,3777.25,9.0
Bulgaria,1994,608.0,Maize,28056,3648.5,10.23
Bulgaria,1994,608.0,Potatoes,105070,3648.5,10.23
Bulgaria,1994,608.0,"Rice, paddy",37195,3648.5,10.23
Bulgaria,1994,608.0,Sorghum,17368,3648.5,10.23
Bulgaria,1994,608.0,Soybeans,9402,3648.5,10.23
Bulgaria,1994,608.0,Wheat,28447,3648.5,10.23
Bulgaria,1995,608.0,Maize,38237,3519.75,8.69
Bulgaria,1995,608.0,Potatoes,116617,3519.75,8.69
Bulgaria,1995,608.0,"Rice, paddy",36116,3519.75,8.69
Bulgaria,1995,608.0,Sorghum,14583,3519.75,8.69
Bulgaria,1995,608.0,Soybeans,9043,3519.75,8.69
Bulgaria,1995,608.0,Wheat,29085,3519.75,8.69
Bulgaria,1996,608.0,Maize,21810,3391.0,8.44
Bulgaria,1996,608.0,Potatoes,80623,3391.0,8.44
Bulgaria,1996,608.0,"Rice, paddy",33891,3391.0,8.44
Bulgaria,1996,608.0,Sorghum,13158,3391.0,8.44
Bulgaria,1996,608.0,Soybeans,5742,3391.0,8.44
Bulgaria,1996,608.0,Wheat,18818,3391.0,8.44
Bulgaria,1997,608.0,Maize,35782,3262.25,8.26
Bulgaria,1997,608.0,Potatoes,104537,3262.25,8.26
Bulgaria,1997,608.0,"Rice, paddy",29871,3262.25,8.26
Bulgaria,1997,608.0,Sorghum,25429,3262.25,8.26
Bulgaria,1997,608.0,Soybeans,9750,3262.25,8.26
Bulgaria,1997,608.0,Wheat,29502,3262.25,8.26
Bulgaria,1998,608.0,Maize,27318,3133.5,9.16
Bulgaria,1998,608.0,Potatoes,94041,3133.5,9.16
Bulgaria,1998,608.0,"Rice, paddy",31467,3133.5,9.16
Bulgaria,1998,608.0,Sorghum,23235,3133.5,9.16
Bulgaria,1998,608.0,Soybeans,5379,3133.5,9.16
Bulgaria,1998,608.0,Wheat,28058,3133.5,9.16
Bulgaria,1999,608.0,Maize,38239,3004.75,9.67
Bulgaria,1999,608.0,Potatoes,108475,3004.75,9.67
Bulgaria,1999,608.0,"Rice, paddy",49400,3004.75,9.67
Bulgaria,1999,608.0,Sorghum,27500,3004.75,9.67
Bulgaria,1999,608.0,Soybeans,8333,3004.75,9.67
Bulgaria,1999,608.0,Wheat,27352,3004.75,9.67
Bulgaria,2000,608.0,Maize,17239,2876.0,9.9
Bulgaria,2000,608.0,Potatoes,75262,2876.0,9.9
Bulgaria,2000,608.0,"Rice, paddy",47001,2876.0,9.9
Bulgaria,2000,608.0,Sorghum,20732,2876.0,9.9
Bulgaria,2000,608.0,Soybeans,6667,2876.0,9.9
Bulgaria,2000,608.0,Wheat,28421,2876.0,9.9
Bulgaria,2001,608.0,Maize,24713,2747.25,9.55
Bulgaria,2001,608.0,Potatoes,123921,2747.25,9.55
Bulgaria,2001,608.0,"Rice, paddy",48001,2747.25,9.55
Bulgaria,2001,608.0,Sorghum,20698,2747.25,9.55
Bulgaria,2001,608.0,Soybeans,10000,2747.25,9.55
Bulgaria,2001,608.0,Wheat,30081,2747.25,9.55
Bulgaria,2002,608.0,Maize,42364,2618.5,9.6
Bulgaria,2002,608.0,Potatoes,120894,2618.5,9.6
Bulgaria,2002,608.0,"Rice, paddy",43099,2618.5,9.6
Bulgaria,2002,608.0,Sorghum,21044,2618.5,9.6
Bulgaria,2002,608.0,Soybeans,14299,2618.5,9.6
Bulgaria,2002,608.0,Wheat,30123,2618.5,9.6
Bulgaria,2004,608.0,Maize,55400,2361.0,9.18
Bulgaria,2004,608.0,Potatoes,186855,2361.0,9.18
Bulgaria,2004,608.0,"Rice, paddy",49596,2361.0,9.18
Bulgaria,2004,608.0,Sorghum,20997,2361.0,9.18
Bulgaria,2004,608.0,Soybeans,18768,2361.0,9.18
Bulgaria,2004,608.0,Wheat,38100,2361.0,9.18
Bulgaria,2005,608.0,Maize,53085,2232.25,8.58
Bulgaria,2005,608.0,Potatoes,156448,2232.25,8.58
Bulgaria,2005,608.0,"Rice, paddy",44801,2232.25,8.58
Bulgaria,2005,608.0,Sorghum,20400,2232.25,8.58
Bulgaria,2005,608.0,Soybeans,22239,2232.25,8.58
Bulgaria,2005,608.0,Wheat,31567,2232.25,8.58
Bulgaria,2006,608.0,Maize,45328,2103.5,9.08
Bulgaria,2006,608.0,Potatoes,157758,2103.5,9.08
Bulgaria,2006,608.0,"Rice, paddy",44080,2103.5,9.08
Bulgaria,2006,608.0,Sorghum,22752,2103.5,9.08
Bulgaria,2006,608.0,Soybeans,15568,2103.5,9.08
Bulgaria,2006,608.0,Wheat,34026,2103.5,9.08
Bulgaria,2007,608.0,Maize,61244,1974.75,10.23
Bulgaria,2007,608.0,Potatoes,133197,1974.75,10.23
Bulgaria,2007,608.0,"Rice, paddy",46447,1974.75,10.23
Bulgaria,2007,608.0,Sorghum,11108,1974.75,10.23
Bulgaria,2007,608.0,Soybeans,6018,1974.75,10.23
Bulgaria,2007,608.0,Wheat,21973,1974.75,10.23
Bulgaria,2008,608.0,Maize,41548,1846.0,9.9
Bulgaria,2008,608.0,Potatoes,162618,1846.0,9.9
Bulgaria,2008,608.0,"Rice, paddy",49621,1846.0,9.9
Bulgaria,2008,608.0,Sorghum,19316,1846.0,9.9
Bulgaria,2008,608.0,Soybeans,13358,1846.0,9.9
Bulgaria,2008,608.0,Wheat,41674,1846.0,9.9
Bulgaria,2009,608.0,Maize,47071,1717.25,9.74
Bulgaria,2009,608.0,Potatoes,165508,1717.25,9.74
Bulgaria,2009,608.0,"Rice, paddy",52263,1717.25,9.74
Bulgaria,2009,608.0,Sorghum,24836,1717.25,9.74
Bulgaria,2009,608.0,Soybeans,9662,1717.25,9.74
Bulgaria,2009,608.0,Wheat,31873,1717.25,9.74
Bulgaria,2010,608.0,Maize,62512,1588.5,9.65
Bulgaria,2010,608.0,Potatoes,181967,1588.5,9.65
Bulgaria,2010,608.0,"Rice, paddy",47952,1588.5,9.65
Bulgaria,2010,608.0,Sorghum,24314,1588.5,9.65
Bulgaria,2010,608.0,Soybeans,22717,1588.5,9.65
Bulgaria,2010,608.0,Wheat,36185,1588.5,9.65
Bulgaria,2011,608.0,Maize,55310,1459.75,9.17
Bulgaria,2011,608.0,Potatoes,143236,1459.75,9.17
Bulgaria,2011,608.0,"Rice, paddy",50563,1459.75,9.17
Bulgaria,2011,608.0,Sorghum,19536,1459.75,9.17
Bulgaria,2011,608.0,Soybeans,11565,1459.75,9.17
Bulgaria,2011,608.0,Wheat,39197,1459.75,9.17
Bulgaria,2012,608.0,Maize,36800,1331.0,9.99
Bulgaria,2012,608.0,Potatoes,101515,1331.0,9.99
Bulgaria,2012,608.0,"Rice, paddy",55605,1331.0,9.99
Bulgaria,2012,608.0,Sorghum,20205,1331.0,9.99
Bulgaria,2012,608.0,Soybeans,7903,1331.0,9.99
Bulgaria,2012,608.0,Wheat,37596,1331.0,9.99
Bulgaria,2013,608.0,Maize,63943,1197.0,11.26
Bulgaria,2013,608.0,Potatoes,146125,1197.0,11.26
Bulgaria,2013,608.0,"Rice, paddy",54945,1197.0,11.26
Bulgaria,2013,608.0,Sorghum,26792,1197.0,11.26
Bulgaria,2013,608.0,Soybeans,17976,1197.0,11.26
Bulgaria,2013,608.0,Wheat,41885,1197.0,11.26
Burkina Faso,1990,748.0,Cassava,29600,29.1,28.77
Burkina Faso,1990,748.0,Maize,14612,29.1,28.77
Burkina Faso,1990,748.0,Potatoes,61985,29.1,28.77
Burkina Faso,1990,748.0,"Rice, paddy",20783,29.1,28.77
Burkina Faso,1990,748.0,Sorghum,5827,29.1,28.77
Burkina Faso,1990,748.0,Soybeans,4667,29.1,28.77
Burkina Faso,1990,748.0,Sweet potatoes,67598,29.1,28.77
Burkina Faso,1990,748.0,Yams,66250,29.1,28.77
Burkina Faso,1991,748.0,Cassava,24558,29.1,28.4
Burkina Faso,1991,748.0,Maize,16868,29.1,28.4
Burkina Faso,1991,748.0,Potatoes,61898,29.1,28.4
Burkina Faso,1991,748.0,"Rice, paddy",21444,29.1,28.4
Burkina Faso,1991,748.0,Sorghum,9092,29.1,28.4
Burkina Faso,1991,748.0,Soybeans,5000,29.1,28.4
Burkina Faso,1991,748.0,Sweet potatoes,55862,29.1,28.4
Burkina Faso,1991,748.0,Yams,60833,29.1,28.4
Burkina Faso,1992,748.0,Cassava,21429,29.1,28.06
Burkina Faso,1992,748.0,Maize,15238,29.1,28.06
Burkina Faso,1992,748.0,Potatoes,60637,29.1,28.06
Burkina Faso,1992,748.0,"Rice, paddy",18831,29.1,28.06
Burkina Faso,1992,748.0,Sorghum,9437,29.1,28.06
Burkina Faso,1992,748.0,Soybeans,5882,29.1,28.06
Burkina Faso,1992,748.0,Sweet potatoes,56904,29.1,28.06
Burkina Faso,1992,748.0,Yams,11475,29.1,28.06
Burkina Faso,1993,748.0,Cassava,19455,17.0,28.58
Burkina Faso,1993,748.0,Maize,13722,17.0,28.58
Burkina Faso,1993,748.0,Potatoes,62308,17.0,28.58
Burkina Faso,1993,748.0,"Rice, paddy",21630,17.0,28.58
Burkina Faso,1993,748.0,Sorghum,11027,17.0,28.58
Burkina Faso,1993,748.0,Soybeans,14628,17.0,28.58
Burkina Faso,1993,748.0,Sweet potatoes,50965,17.0,28.58
Burkina Faso,1993,748.0,Yams,59603,17.0,28.58
Burkina Faso,1994,748.0,Cassava,20000,6.0,28.0
Burkina Faso,1994,748.0,Maize,16042,6.0,28.0
Burkina Faso,1994,748.0,Potatoes,61538,6.0,28.0
Burkina Faso,1994,748.0,"Rice, paddy",19582,6.0,28.0
Burkina Faso,1994,748.0,Sorghum,7793,6.0,28.0
Burkina Faso,1994,748.0,Soybeans,9595,6.0,28.0
Burkina Faso,1994,748.0,Sweet potatoes,55351,6.0,28.0
Burkina Faso,1994,748.0,Yams,53043,6.0,28.0
Burkina Faso,1995,748.0,Cassava,20000,3.04,28.46
Burkina Faso,1995,748.0,Maize,11441,3.04,28.46
Burkina Faso,1995,748.0,Potatoes,62500,3.04,28.46
Burkina Faso,1995,748.0,"Rice, paddy",19249,3.04,28.46
Burkina Faso,1995,748.0,Sorghum,8758,3.04,28.46
Burkina Faso,1995,748.0,Soybeans,27319,3.04,28.46
Burkina Faso,1995,748.0,Sweet potatoes,36755,3.04,28.46
Burkina Faso,1995,748.0,Yams,69212,3.04,28.46
Burkina Faso,1996,748.0,Cassava,20489,39.16,28.74
Burkina Faso,1996,748.0,Maize,15521,39.16,28.74
Burkina Faso,1996,748.0,Potatoes,28605,39.16,28.74
Burkina Faso,1996,748.0,"Rice, paddy",23883,39.16,28.74
Burkina Faso,1996,748.0,Sorghum,9095,39.16,28.74
Burkina Faso,1996,748.0,Soybeans,10710,39.16,28.74
Burkina Faso,1996,748.0,Sweet potatoes,62201,39.16,28.74
Burkina Faso,1996,748.0,Yams,73799,39.16,28.74
Burkina Faso,1997,748.0,Cassava,20557,75.29,28.52
Burkina Faso,1997,748.0,Maize,15185,75.29,28.52
Burkina Faso,1997,748.0,Potatoes,23981,75.29,28.52
Burkina Faso,1997,748.0,"Rice, paddy",15750,75.29,28.52
Burkina Faso,1997,748.0,Sorghum,6804,75.29,28.52
Burkina Faso,1997,748.0,Soybeans,9514,75.29,28.52
Burkina Faso,1997,748.0,Sweet potatoes,52003,75.29,28.52
Burkina Faso,1997,748.0,Yams,69169,75.29,28.52
Burkina Faso,1998,748.0,Cassava,20706,111.41,28.95
Burkina Faso,1998,748.0,Maize,13919,111.41,28.95
Burkina Faso,1998,748.0,Potatoes,24321,111.41,28.95
Burkina Faso,1998,748.0,"Rice, paddy",19388,111.41,28.95
Burkina Faso,1998,748.0,Sorghum,8541,111.41,28.95
Burkina Faso,1998,748.0,Soybeans,10308,111.41,28.95
Burkina Faso,1998,748.0,Sweet potatoes,56110,111.41,28.95
Burkina Faso,1998,748.0,Yams,66929,111.41,28.95
Burkina Faso,1999,748.0,Cassava,20902,93.43,28.45
Burkina Faso,1999,748.0,Maize,16241,93.43,28.45
Burkina Faso,1999,748.0,Potatoes,22000,93.43,28.45
Burkina Faso,1999,748.0,"Rice, paddy",24824,93.43,28.45
Burkina Faso,1999,748.0,Sorghum,8857,93.43,28.45
Burkina Faso,1999,748.0,Soybeans,13310,93.43,28.45
Burkina Faso,1999,748.0,Sweet potatoes,84033,93.43,28.45
Burkina Faso,1999,748.0,Yams,65350,93.43,28.45
Burkina Faso,2000,748.0,Cassava,21037,75.44,28.6
Burkina Faso,2000,748.0,Maize,17543,75.44,28.6
Burkina Faso,2000,748.0,Potatoes,21233,75.44,28.6
Burkina Faso,2000,748.0,"Rice, paddy",25675,75.44,28.6
Burkina Faso,2000,748.0,Sorghum,8295,75.44,28.6
Burkina Faso,2000,748.0,Soybeans,8519,75.44,28.6
Burkina Faso,2000,748.0,Sweet potatoes,133168,75.44,28.6
Burkina Faso,2000,748.0,Yams,82928,75.44,28.6
Burkina Faso,2001,748.0,Cassava,21388,57.46,28.77
Burkina Faso,2001,748.0,Maize,18115,57.46,28.77
Burkina Faso,2001,748.0,Potatoes,15852,57.46,28.77
Burkina Faso,2001,748.0,"Rice, paddy",18795,57.46,28.77
Burkina Faso,2001,748.0,Sorghum,9278,57.46,28.77
Burkina Faso,2001,748.0,Soybeans,13053,57.46,28.77
Burkina Faso,2001,748.0,Sweet potatoes,78415,57.46,28.77
Burkina Faso,2001,748.0,Yams,69481,57.46,28.77
Burkina Faso,2002,748.0,Cassava,21551,39.47,28.97
Burkina Faso,2002,748.0,Maize,17381,39.47,28.97
Burkina Faso,2002,748.0,Potatoes,20527,39.47,28.97
Burkina Faso,2002,748.0,"Rice, paddy",19010,39.47,28.97
Burkina Faso,2002,748.0,Sorghum,9252,39.47,28.97
Burkina Faso,2002,748.0,Soybeans,11119,39.47,28.97
Burkina Faso,2002,748.0,Sweet potatoes,61708,39.47,28.97
Burkina Faso,2002,748.0,Yams,83373,39.47,28.97
Burkina Faso,2004,748.0,Cassava,22411,1.28,28.9
Burkina Faso,2004,748.0,Maize,12666,1.28,28.9
Burkina Faso,2004,748.0,Potatoes,18849,1.28,28.9
Burkina Faso,2004,748.0,"Rice, paddy",15047,1.28,28.9
Burkina Faso,2004,748.0,Sorghum,9731,1.28,28.9
Burkina Faso,2004,748.0,Soybeans,11545,1.28,28.9
Burkina Faso,2004,748.0,Sweet potatoes,69167,1.28,28.9
Burkina Faso,2004,748.0,Yams,74208,1.28,28.9
Burkina Faso,2005,748.0,Cassava,21952,92.21,29.18
Burkina Faso,2005,748.0,Maize,18058,92.21,29.18
Burkina Faso,2005,748.0,Potatoes,20000,92.21,29.18
Burkina Faso,2005,748.0,"Rice, paddy",17791,92.21,29.18
Burkina Faso,2005,748.0,Sorghum,10919,92.21,29.18
Burkina Faso,2005,748.0,Soybeans,17025,92.21,29.18
Burkina Faso,2005,748.0,Sweet potatoes,83331,92.21,29.18
Burkina Faso,2005,748.0,Yams,75306,92.21,29.18
Burkina Faso,2006,748.0,Cassava,21316,109.24,28.92
Burkina Faso,2006,748.0,Maize,19444,109.24,28.92
Burkina Faso,2006,748.0,Potatoes,20000,109.24,28.92
Burkina Faso,2006,748.0,"Rice, paddy",25724,109.24,28.92
Burkina Faso,2006,748.0,Sorghum,11393,109.24,28.92
Burkina Faso,2006,748.0,Soybeans,11421,109.24,28.92
Burkina Faso,2006,748.0,Sweet potatoes,125728,109.24,28.92
Burkina Faso,2006,748.0,Yams,85482,109.24,28.92
Burkina Faso,2007,748.0,Cassava,23030,292.05,28.96
Burkina Faso,2007,748.0,Maize,11736,292.05,28.96
Burkina Faso,2007,748.0,Potatoes,20000,292.05,28.96
Burkina Faso,2007,748.0,"Rice, paddy",17002,292.05,28.96
Burkina Faso,2007,748.0,Sorghum,9374,292.05,28.96
Burkina Faso,2007,748.0,Soybeans,11250,292.05,28.96
Burkina Faso,2007,748.0,Sweet potatoes,90640,292.05,28.96
Burkina Faso,2007,748.0,Yams,65200,292.05,28.96
Burkina Faso,2008,748.0,Cassava,19060,190.92,28.4
Burkina Faso,2008,748.0,Maize,16662,190.92,28.4
Burkina Faso,2008,748.0,Potatoes,17954,190.92,28.4
Burkina Faso,2008,748.0,"Rice, paddy",24355,190.92,28.4
Burkina Faso,2008,748.0,Sorghum,9859,190.92,28.4
Burkina Faso,2008,748.0,Soybeans,27290,190.92,28.4
Burkina Faso,2008,748.0,Sweet potatoes,110907,190.92,28.4
Burkina Faso,2008,748.0,Yams,71895,190.92,28.4
Burkina Faso,2009,748.0,Cassava,17452,132.3,29.05
Burkina Faso,2009,748.0,Maize,15286,132.3,29.05
Burkina Faso,2009,748.0,Potatoes,18111,132.3,29.05
Burkina Faso,2009,748.0,"Rice, paddy",23154,132.3,29.05
Burkina Faso,2009,748.0,Sorghum,9204,132.3,29.05
Burkina Faso,2009,748.0,Soybeans,14542,132.3,29.05
Burkina Faso,2009,748.0,Sweet potatoes,126965,132.3,29.05
Burkina Faso,2009,748.0,Yams,94186,132.3,29.05
Burkina Faso,2010,748.0,Cassava,15659,442.89,29.17
Burkina Faso,2010,748.0,Maize,14342,442.89,29.17
Burkina Faso,2010,748.0,Potatoes,18998,442.89,29.17
Burkina Faso,2010,748.0,"Rice, paddy",20238,442.89,29.17
Burkina Faso,2010,748.0,Sorghum,10036,442.89,29.17
Burkina Faso,2010,748.0,Soybeans,12562,442.89,29.17
Burkina Faso,2010,748.0,Sweet potatoes,102743,442.89,29.17
Burkina Faso,2010,748.0,Yams,66518,442.89,29.17
Burkina Faso,2011,748.0,Cassava,13548,843.0,29.03
Burkina Faso,2011,748.0,Maize,15356,843.0,29.03
Burkina Faso,2011,748.0,Potatoes,19159,843.0,29.03
Burkina Faso,2011,748.0,"Rice, paddy",17676,843.0,29.03
Burkina Faso,2011,748.0,Sorghum,8952,843.0,29.03
Burkina Faso,2011,748.0,Soybeans,8873,843.0,29.03
Burkina Faso,2011,748.0,Sweet potatoes,190326,843.0,29.03
Burkina Faso,2011,748.0,Yams,74827,843.0,29.03
Burkina Faso,2012,748.0,Cassava,13636,843.0,28.67
Burkina Faso,2012,748.0,Maize,18386,843.0,28.67
Burkina Faso,2012,748.0,Potatoes,19320,843.0,28.67
Burkina Faso,2012,748.0,"Rice, paddy",23336,843.0,28.67
Burkina Faso,2012,748.0,Sorghum,10755,843.0,28.67
Burkina Faso,2012,748.0,Soybeans,10949,843.0,28.67
Burkina Faso,2012,748.0,Sweet potatoes,83073,843.0,28.67
Burkina Faso,2012,748.0,Yams,90785,843.0,28.67
Burkina Faso,2013,748.0,Cassava,13594,843.0,29.41
Burkina Faso,2013,748.0,Maize,17353,843.0,29.41
Burkina Faso,2013,748.0,Potatoes,19481,843.0,29.41
Burkina Faso,2013,748.0,"Rice, paddy",21993,843.0,29.41
Burkina Faso,2013,748.0,Sorghum,10409,843.0,29.41
Burkina Faso,2013,748.0,Soybeans,13512,843.0,29.41
Burkina Faso,2013,748.0,Sweet potatoes,146793,843.0,29.41
Burkina Faso,2013,748.0,Yams,58594,843.0,29.41
Burundi,1990,1274.0,Cassava,88969,92.08,21.15
Burundi,1990,1274.0,Maize,13540,92.08,21.15
Burundi,1990,1274.0,Potatoes,34836,92.08,21.15
Burundi,1990,1274.0,"Rice, paddy",33333,92.08,21.15
Burundi,1990,1274.0,Sorghum,10983,92.08,21.15
Burundi,1990,1274.0,Soybeans,10000,92.08,21.15
Burundi,1990,1274.0,Sweet potatoes,64427,92.08,21.15
Burundi,1990,1274.0,Wheat,7478,92.08,21.15
Burundi,1990,1274.0,Yams,57576,92.08,21.15
Burundi,1991,1274.0,Cassava,89785,92.08,20.97
Burundi,1991,1274.0,Maize,13887,92.08,20.97
Burundi,1991,1274.0,Potatoes,32454,92.08,20.97
Burundi,1991,1274.0,"Rice, paddy",30923,92.08,20.97
Burundi,1991,1274.0,Sorghum,11241,92.08,20.97
Burundi,1991,1274.0,Soybeans,10000,92.08,20.97
Burundi,1991,1274.0,Sweet potatoes,64810,92.08,20.97
Burundi,1991,1274.0,Wheat,7333,92.08,20.97
Burundi,1991,1274.0,Yams,55714,92.08,20.97
Burundi,1992,1274.0,Cassava,92046,92.08,21.31
Burundi,1992,1274.0,Maize,14218,92.08,21.31
Burundi,1992,1274.0,Potatoes,33357,92.08,21.31
Burundi,1992,1274.0,"Rice, paddy",31077,92.08,21.31
Burundi,1992,1274.0,Sorghum,11517,92.08,21.31
Burundi,1992,1274.0,Soybeans,8943,92.08,21.31
Burundi,1992,1274.0,Sweet potatoes,63418,92.08,21.31
Burundi,1992,1274.0,Wheat,7120,92.08,21.31
Burundi,1992,1274.0,Yams,55479,92.08,21.31
Burundi,1993,1274.0,Cassava,90264,96.99,21.17
Burundi,1993,1274.0,Maize,14342,96.99,21.17
Burundi,1993,1274.0,Potatoes,28125,96.99,21.17
Burundi,1993,1274.0,"Rice, paddy",31398,96.99,21.17
Burundi,1993,1274.0,Sorghum,11259,96.99,21.17
Burundi,1993,1274.0,Soybeans,8694,96.99,21.17
Burundi,1993,1274.0,Sweet potatoes,64762,96.99,21.17
Burundi,1993,1274.0,Wheat,7748,96.99,21.17
Burundi,1993,1274.0,Yams,55547,96.99,21.17
Burundi,1994,1274.0,Cassava,87884,84.45,21.25
Burundi,1994,1274.0,Maize,12276,84.45,21.25
Burundi,1994,1274.0,Potatoes,29453,84.45,21.25
Burundi,1994,1274.0,"Rice, paddy",31099,84.45,21.25
